timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1479472929700,530,Home Page,200,OK,JMeter Users 1-567,text,true,,289,939,939,530,0
1479472929639,592,Home Page,200,OK,JMeter Users 1-938,text,true,,289,938,938,592,0
1479472929638,594,Home Page,200,OK,JMeter Users 1-946,text,true,,289,937,937,594,0
1479472929633,606,Home Page,200,OK,JMeter Users 1-986,text,true,,289,943,943,599,0
1479472929703,537,Home Page,200,OK,JMeter Users 1-203,text,true,,289,943,943,537,0
1479472929580,660,Home Page,200,OK,JMeter Users 1-1124,text,true,,289,943,943,660,0
1479472929636,604,Home Page,200,OK,JMeter Users 1-1044,text,true,,289,943,943,604,0
1479472929635,605,Home Page,200,OK,JMeter Users 1-972,text,true,,289,942,942,558,0
1479472929703,537,Home Page,200,OK,JMeter Users 1-291,text,true,,289,939,939,537,0
1479472929591,649,Home Page,200,OK,JMeter Users 1-1051,text,true,,289,939,939,649,0
1479472929697,543,Home Page,200,OK,JMeter Users 1-316,text,true,,289,939,939,543,0
1479472929631,609,Home Page,200,OK,JMeter Users 1-1002,text,true,,289,939,939,609,0
1479472929635,605,Home Page,200,OK,JMeter Users 1-970,text,true,,289,939,939,605,0
1479472929691,550,Home Page,200,OK,JMeter Users 1-1157,text,true,,289,933,933,550,0
1479472929585,656,Home Page,200,OK,JMeter Users 1-1106,text,true,,289,933,933,656,0
1479472929591,650,Home Page,200,OK,JMeter Users 1-1052,text,true,,289,931,931,650,0
1479472929639,612,Home Page,200,OK,JMeter Users 1-939,text,true,,289,944,944,612,0
1479472929696,555,Home Page,200,OK,JMeter Users 1-275,text,true,,289,944,944,555,0
1479472929636,615,Home Page,200,OK,JMeter Users 1-960,text,true,,289,944,944,615,0
1479472929688,563,Home Page,200,OK,JMeter Users 1-1171,text,true,,289,942,942,537,0
1479472929640,611,Home Page,200,OK,JMeter Users 1-1040,text,true,,289,942,942,611,0
1479472929638,613,Home Page,200,OK,JMeter Users 1-947,text,true,,289,941,941,573,0
1479472929696,555,Home Page,200,OK,JMeter Users 1-267,text,true,,289,941,941,555,0
1479472929631,621,Home Page,200,OK,JMeter Users 1-999,text,true,,289,939,939,592,0
1479472929696,556,Home Page,200,OK,JMeter Users 1-215,text,true,,289,939,939,556,0
1479472929689,563,Home Page,200,OK,JMeter Users 1-128,text,true,,289,938,938,563,0
1479472929750,502,Home Page,200,OK,JMeter Users 1-770,text,true,,289,935,935,502,0
1479472929692,560,Home Page,200,OK,JMeter Users 1-139,text,true,,289,934,934,560,0
1479472929586,666,Home Page,200,OK,JMeter Users 1-1098,text,true,,289,932,932,666,0
1479472929692,560,Home Page,200,OK,JMeter Users 1-141,text,true,,289,932,932,560,0
1479472929747,505,Home Page,200,OK,JMeter Users 1-719,text,true,,289,932,932,485,0
1479472929694,566,Home Page,200,OK,JMeter Users 1-151,text,true,,289,943,943,566,0
1479472929696,564,Home Page,200,OK,JMeter Users 1-268,text,true,,289,943,943,564,0
1479472929752,509,Home Page,200,OK,JMeter Users 1-276,text,true,,289,943,943,488,0
1479472929634,627,Home Page,200,OK,JMeter Users 1-980,text,true,,289,941,941,627,0
1479472929748,653,Home Page,200,OK,JMeter Users 1-254,text,true,,289,941,941,653,0
1479472929589,812,Home Page,200,OK,JMeter Users 1-1065,text,true,,289,941,941,812,0
1479472929593,808,Home Page,200,OK,JMeter Users 1-1031,text,true,,289,941,941,808,0
1479472929691,711,Home Page,200,OK,JMeter Users 1-1155,text,true,,289,941,941,710,0
1479472929589,814,Home Page,200,OK,JMeter Users 1-1068,text,true,,289,937,937,814,0
1479472929633,770,Home Page,200,OK,JMeter Users 1-984,text,true,,289,936,936,770,0
1479472929633,771,Home Page,200,OK,JMeter Users 1-989,text,true,,289,935,935,771,0
1479472929751,653,Home Page,200,OK,JMeter Users 1-264,text,true,,289,935,935,653,0
1479472929589,815,Home Page,200,OK,JMeter Users 1-1063,text,true,,289,935,935,815,0
